,nome,nos,arcos,a/g,gmax,gmin,max_fm,max_cmin,nreq,mreq,max_reqs,max_reqc,std_reqs,std_reqc,LB,obj,metodo,tempo,semente,GAP
1080,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,86,kapov_bfd cm,77.74073767662048,1500,0.11688311688311688
1081,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,91,kapov_bfd fm,76.97316813468933,1500,0.18181818181818182
1082,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,86,kapov_bfd cm_fm,78.01099896430969,1500,0.11688311688311688
1083,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,86,kapov_bfd fm_cm,77.87974095344543,1500,0.11688311688311688
1084,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,91,kapov_ffd cm,76.55250453948975,1500,0.18181818181818182
1085,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,98,kapov_ffd fm,77.84160017967224,1500,0.2727272727272727
1086,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,91,kapov_ffd cm_fm,76.65985798835754,1500,0.18181818181818182
1087,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,91,kapov_ffd fm_cm,76.71115255355835,1500,0.18181818181818182
1088,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,85,criaantes_bfd cm,77.69448232650757,1500,0.1038961038961039
1089,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,89,criaantes_bfd fm,77.30346465110779,1500,0.15584415584415584
1090,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,85,criaantes_bfd cm_fm,77.63638734817505,1500,0.1038961038961039
1091,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,85,criaantes_bfd fm_cm,77.55839514732361,1500,0.1038961038961039
1092,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,89,criaantes_ffd cm,76.91839718818665,1500,0.15584415584415584
1093,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,93,criaantes_ffd fm,76.95134592056274,1500,0.2077922077922078
1094,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,89,criaantes_ffd cm_fm,76.87218570709229,1500,0.15584415584415584
1095,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,89,criaantes_ffd fm_cm,76.85292601585388,1500,0.15584415584415584
1096,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,86,criasemlim_bfd cm,77.56869602203369,1500,0.11688311688311688
1097,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,91,criasemlim_bfd fm,77.7655553817749,1500,0.18181818181818182
1098,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,86,criasemlim_bfd cm_fm,77.88235235214233,1500,0.11688311688311688
1099,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,86,criasemlim_bfd fm_cm,77.97416114807129,1500,0.11688311688311688
1100,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,91,criasemlim_ffd cm,76.84257316589355,1500,0.18181818181818182
1101,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,98,criasemlim_ffd fm,77.35915160179138,1500,0.2727272727272727
1102,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,91,criasemlim_ffd cm_fm,76.91011548042297,1500,0.18181818181818182
1103,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,91,criasemlim_ffd fm_cm,76.84353446960449,1500,0.18181818181818182
1104,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,87,kapov_bfd cm,77.68785691261292,1600,0.12987012987012986
1105,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,91,kapov_bfd fm,77.71570491790771,1600,0.18181818181818182
1106,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,87,kapov_bfd cm_fm,77.54443669319153,1600,0.12987012987012986
1107,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,87,kapov_bfd fm_cm,77.6215546131134,1600,0.12987012987012986
1108,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,92,kapov_ffd cm,77.6868805885315,1600,0.19480519480519481
1109,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,98,kapov_ffd fm,77.77149677276611,1600,0.2727272727272727
1110,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,92,kapov_ffd cm_fm,77.90310573577881,1600,0.19480519480519481
1111,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,92,kapov_ffd fm_cm,77.82666659355164,1600,0.19480519480519481
1112,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,84,criaantes_bfd cm,77.18601369857788,1600,0.09090909090909091
1113,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,89,criaantes_bfd fm,77.36063003540039,1600,0.15584415584415584
1114,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,84,criaantes_bfd cm_fm,77.4431688785553,1600,0.09090909090909091
1115,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,84,criaantes_bfd fm_cm,77.33589124679565,1600,0.09090909090909091
1116,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,89,criaantes_ffd cm,76.7843964099884,1600,0.15584415584415584
1117,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,93,criaantes_ffd fm,76.8052487373352,1600,0.2077922077922078
1118,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,89,criaantes_ffd cm_fm,76.56365656852722,1600,0.15584415584415584
1119,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,89,criaantes_ffd fm_cm,76.5879340171814,1600,0.15584415584415584
1120,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,87,criasemlim_bfd cm,77.67075538635254,1600,0.12987012987012986
1121,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,91,criasemlim_bfd fm,77.82498264312744,1600,0.18181818181818182
1122,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,87,criasemlim_bfd cm_fm,77.83527994155884,1600,0.12987012987012986
1123,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,87,criasemlim_bfd fm_cm,77.7594063282013,1600,0.12987012987012986
1124,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,92,criasemlim_ffd cm,76.72546815872192,1600,0.19480519480519481
1125,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,98,criasemlim_ffd fm,77.19873452186584,1600,0.2727272727272727
1126,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,92,criasemlim_ffd cm_fm,76.86465907096863,1600,0.19480519480519481
1127,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,92,criasemlim_ffd fm_cm,76.95220422744751,1600,0.19480519480519481
1128,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,87,kapov_bfd cm,77.2486641407013,1700,0.12987012987012986
1129,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,92,kapov_bfd fm,77.17525625228882,1700,0.19480519480519481
1130,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,87,kapov_bfd cm_fm,77.25794124603271,1700,0.12987012987012986
1131,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,87,kapov_bfd fm_cm,77.45009398460388,1700,0.12987012987012986
1132,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,92,kapov_ffd cm,78.13183283805847,1700,0.19480519480519481
1133,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,98,kapov_ffd fm,77.63517022132874,1700,0.2727272727272727
1134,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,92,kapov_ffd cm_fm,76.69129395484924,1700,0.19480519480519481
1135,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,92,kapov_ffd fm_cm,76.50788974761963,1700,0.19480519480519481
1136,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,85,criaantes_bfd cm,77.50887203216553,1700,0.1038961038961039
1137,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,89,criaantes_bfd fm,77.12944722175598,1700,0.15584415584415584
1138,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,85,criaantes_bfd cm_fm,77.5552990436554,1700,0.1038961038961039
1139,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,85,criaantes_bfd fm_cm,77.58879375457764,1700,0.1038961038961039
1140,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,88,criaantes_ffd cm,77.47224044799805,1700,0.14285714285714285
1141,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,93,criaantes_ffd fm,76.82042932510376,1700,0.2077922077922078
1142,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,88,criaantes_ffd cm_fm,77.62130165100098,1700,0.14285714285714285
1143,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,88,criaantes_ffd fm_cm,77.56972074508667,1700,0.14285714285714285
1144,mesh10x10.60,100,400,4.0,8,8,4,10,5967,59.67,70,70,4.548404093523332,4.681912326208494,77,87,criasemlim_bfd cm,77.66727781295776,1700,0.12987012987012986
